track_id,rms,spectral,rolloff,Chromatic scale,Predominant Key,MFCC,key,mode,scale_name,key_full,key_correlation,scale_correlation,scale_pitches,arousal_mean,valence_mean
154,0.10874575,1130.363580137964,2096.270082170112,0.27678263,G,-215.87694,G,major,Major Pentatonic,G Major Pentatonic,1.3605427742004397,0.0966869845986366,"G4, A4, B4, D5, E5, G5",4.1,4.2
155,0.13788734,1074.1672677288248,1971.181142532844,0.24537978,G,-212.89417,G,minor,Neapolitan Minor,G Neapolitan Minor,1.8936436176300049,0.1013917326927185,"G4, G#4, A#4, C5, D5, D#5, F#5, G5",5.4,3.6
156,0.12926379,2305.2820818463465,4852.86399216335,0.34079468,G#,-83.386635,G#,locrian,Locrian,G# Locrian,1.3491941690444946,0.0936406861458506,"G#4, A4, B4, C#5, D5, E5, F#5, G#5",6.7,6.4
157,0.054361507,1596.624086213894,3013.228422044049,0.3048144,D,-305.01642,D,major,Major,D Major,1.533311128616333,0.096242569386959,"D4, E4, F#4, G4, A4, B4, C#5, D5",6.2,4.0
158,0.04362279,761.3972565960673,1118.317640914799,0.19201966,F,-408.66174,F,minor,Minor Pentatonic,F Minor Pentatonic,2.4635114669799805,0.1122703678905963,"F4, G#4, A#4, C5, D#5, F5",3.6,2.1
159,0.04413525,619.8678665691292,1011.5003064021444,0.31391364,A,-363.3623,A,enigmatic,Enigmatic,A Enigmatic,2.957850694656372,0.108683593571186,"A4, A#4, C#5, D#5, F5, G5, G#5, A5",3.1,3.8
160,0.08752045,1525.929356148603,3023.3682199091963,0.29902998,A,-164.11804,A,minor,Minor Pentatonic,A Minor Pentatonic,1.664680004119873,0.0941139161586761,"A4, C5, D5, E5, G5, A5",3.5,3.5
161,0.042750627,974.8661821756476,1758.311950589258,0.38023496,A,-300.0751,A,minor,Minor Pentatonic,A Minor Pentatonic,1.5462499856948853,0.0943659476935863,"A4, C5, D5, E5, G5, A5",3.5,6.3
162,0.076953754,923.128868693262,1669.8993476502126,0.20923677,D,-265.1485,D,arabic,Arabic,D Arabic,3.174288749694824,0.115718487650156,"D4, D#4, F#4, G4, A4, A#4, C#5, D5",4.6,3.7
163,0.110860534,736.8306939225569,1439.6460602419822,0.30794504,G#,-274.93445,G#,minor,Neapolitan Minor,G# Neapolitan Minor,1.716862440109253,0.0952033278133187,"G#4, A4, B4, C#5, D#5, E5, G5, G#5",4.5,3.6
164,0.063299984,845.3037421768158,1340.6055291248067,0.20887029,F#,-345.43735,F#,major,Harmonic Major,F# Harmonic Major,1.4767570495605469,0.0973909667560032,"F#4, G#4, A#4, B4, C#5, D5, F5, F#5",2.9,4.1
166,0.20213458,1761.1069648156863,3710.256321242272,0.30435964,E,-121.50763,E,minor,Minor Pentatonic,E Minor Pentatonic,2.7601442337036133,0.1036488242447376,"E4, G4, A4, B4, D5, E5",4.2,3.1
167,0.069536455,955.2448036008308,1803.7942473421392,0.20482321,E,-305.0643,E,minor,Minor Pentatonic,E Minor Pentatonic,1.7479376792907717,0.1029796168208122,"E4, G4, A4, B4, D5, E5",3.3,2.7
168,0.07154357,1236.1143598737108,2043.800665471972,0.27531308,G,-254.30435,G,major,Major Pentatonic,G Major Pentatonic,2.256632804870605,0.1083461448550224,"G4, A4, B4, D5, E5, G5",3.4,3.3
169,0.090467125,940.491215330566,1694.4556305544822,0.29566374,A#,-333.75162,A#,arabic,Arabic,A# Arabic,1.344841718673706,0.0893423865948404,"A#4, B4, D5, D#5, F5, F#5, A5, A#5",2.8,2.4
170,0.03133468,820.539250829928,1436.606339656588,0.25384933,A,-390.52615,A,minor,Natural Minor,A Natural Minor,1.7475972175598145,0.104983913046973,"A4, B4, C5, D5, E5, F5, G5, A5",5.0,3.0
171,0.040268645,392.8589069106722,600.0785627173493,0.24038088,D,-444.7006,D,major,Major Pentatonic,D Major Pentatonic,2.484168767929077,0.1089267447590827,"D4, E4, F#4, A4, B4, D5",3.6,2.1
172,0.1494657,661.0880724667545,1183.5436508336018,0.3312063,F,-214.78183,F,minor,Neapolitan Minor,F Neapolitan Minor,1.8778414726257324,0.0997286045125552,"F4, F#4, G#4, A#4, C5, C#5, E5, F5",5.0,3.8
173,0.07881355,1134.9508924679844,1815.7282786538835,0.27117756,A,-281.77228,A,minor,Harmonic Minor,A Harmonic Minor,1.4936569929122925,0.0919777181531701,"A4, B4, C5, D5, E5, F5, G#5, A5",2.2,4.6
174,0.110611625,1303.8925547326216,2532.3091250483,0.30447888,B,-157.03918,B,minor,Minor Pentatonic,B Minor Pentatonic,1.652299880981445,0.0987620487809181,"B4, D5, E5, F#5, A5, B5",3.8,4.0
175,0.075025484,2327.3844016256726,4247.8375630916735,0.28831854,A,-216.29291,A,major,Major Pentatonic,A Major Pentatonic,1.6865488290786743,0.1007755987346172,"A4, B4, C#5, E5, F#5, A5",4.3,3.7
176,0.13098209,435.4455382129615,618.5110289678323,0.21278736,A#,-337.14902,A#,major,Major,A# Major,2.05437445640564,0.1053271612950733,"A#4, B#4, C##5, D#5, E#5, F##5, G##5, A#5",3.9,2.4
177,0.12052947,2232.919133157081,5119.771428528304,0.33611593,B,-117.77351,B,minor,Minor Pentatonic,B Minor Pentatonic,1.3766261339187622,0.0947601556777954,"B4, D5, E5, F#5, A5, B5",5.6,4.8
178,0.04299478,2963.1529579141643,6620.29510450879,0.22889285,D,-214.84586,D,major,Major Pentatonic,D Major Pentatonic,2.6535017490386963,0.1219166450202465,"D4, E4, F#4, A4, B4, D5",3.7,2.8
179,0.12156774,1354.5732412298453,2477.510950480584,0.27177316,B,-143.55977,B,major,Major Pentatonic,B Major Pentatonic,2.5017354488372803,0.1116697467863559,"B4, C#5, D#5, F#5, G#5, B5",6.0,5.2
180,0.14552337,492.7022059193188,897.2741447527384,0.30856737,A,-289.7434,A,arabic,Arabic,A Arabic,1.8651810884475708,0.0960754581860133,"A4, A#4, C#5, D5, E5, F5, G#5, A5",5.9,4.8
181,0.07858078,1701.7378120419212,3461.667744744684,0.38758212,D,-165.51323,D,minor,Minor Pentatonic,D Minor Pentatonic,1.7411746978759766,0.1056458383798599,"D4, F4, G4, A4, C5, D5",2.5,3.7
182,0.038340226,975.4567208145236,1617.2478370725464,0.28611094,G,-348.62894,G,major,Major Pentatonic,G Major Pentatonic,1.5228309631347656,0.0970950543880462,"G4, A4, B4, D5, E5, G5",3.7,2.2
184,0.09992484,1629.6607744381738,3117.105880808057,0.24075438,D,-211.17403,D,mixolydian,Mixolydian,D Mixolydian,1.968373417854309,0.0977263679461819,"D4, E4, F#4, G4, A4, B4, C5, D5",3.4,3.6
185,0.038702138,898.5507514542355,1642.7027235075348,0.27883655,A,-345.7997,A,arabic,Arabic,A Arabic,1.5550925731658936,0.1001384790454592,"A4, A#4, C#5, D5, E5, F5, G#5, A5",4.6,4.9
186,0.12798028,1127.1485966380951,2297.4907098266035,0.40580067,E,-192.50061,E,minor,Minor Pentatonic,E Minor Pentatonic,1.8704438209533687,0.1030855074524879,"E4, G4, A4, B4, D5, E5",4.0,3.7
187,0.032822106,929.0941690702754,1284.1044453970246,0.17344458,A,-425.5054,A,minor,Minor Pentatonic,A Minor Pentatonic,2.959447145462036,0.1147645570337772,"A4, C5, D5, E5, G5, A5",3.7,2.5
188,0.14796141,1760.4632955364373,3542.705591310858,0.24126984,D,-133.17023,D,locrian,Locrian,D Locrian,1.6705249547958374,0.097083601036242,"D4, E-4, F4, G4, A-4, B-4, C5, D5",3.3,4.0
189,0.18799812,1937.4456329130765,3394.0157483287694,0.44909525,D,-51.195225,D,mixolydian,Mixolydian,D Mixolydian,1.3836543560028076,0.0892473789198058,"D4, E4, F#4, G4, A4, B4, C5, D5",7.1,6.5
190,0.06457278,1437.7806498185223,2771.772775551708,0.2508996,A,-237.55351,A,minor,Minor Pentatonic,A Minor Pentatonic,2.828803062438965,0.1131131947040557,"A4, C5, D5, E5, G5, A5",3.1,2.8
191,0.065189935,832.6339710850507,1453.230504974884,0.23775752,D,-286.66562,D,major,Major Pentatonic,D Major Pentatonic,1.8115131855010984,0.1050139993429184,"D4, E4, F#4, A4, B4, D5",6.3,5.1
192,0.17676044,1931.0735982207832,3398.451989953632,0.2577819,F,-116.50941,F,major,Major Pentatonic,F Major Pentatonic,1.6474277973175049,0.0988343998789787,"F4, G4, A4, C5, D5, F5",6.1,5.8
193,0.14943881,2275.412574839199,4743.17889206192,0.2566035,E,-59.219975,E,minor,Minor Pentatonic,E Minor Pentatonic,3.582962989807129,0.1180480785667896,"E4, G4, A4, B4, D5, E5",3.0,4.1
194,0.060504973,690.6651327955556,1091.9696978844668,0.22959997,C,-341.8806,C,major,Major Pentatonic,C Major Pentatonic,1.8148287534713743,0.1071817502379417,"C4, D4, E4, G4, A4, C5",4.7,2.7
195,0.03914411,1157.7697711970916,2133.967054977299,0.19929615,A,-343.00696,A,minor,Minor Pentatonic,A Minor Pentatonic,3.1260814666748047,0.1177208289504051,"A4, C5, D5, E5, G5, A5",2.7,4.2
196,0.12462613,1318.1152802543827,2339.980234797624,0.22058174,F#,-191.58475,F#,major,Major Pentatonic,F# Major Pentatonic,1.9824587106704712,0.1064155220985412,"F#4, G#4, A#4, C#5, D#5, F#5",4.5,4.3
197,0.07098347,480.02989285552223,694.662242771424,0.18310206,A#,-386.76767,A#,minor,Minor Pentatonic,A# Minor Pentatonic,2.2379117012023926,0.111912827193737,"A#4, C#5, D#5, F5, G#5, A#5",2.8,2.2
198,0.06223663,714.8697178811559,1270.3258579260046,0.26165327,C,-338.1464,C,major,Major Pentatonic,C Major Pentatonic,2.563392877578736,0.1111180782318115,"C4, D4, E4, G4, A4, C5",3.3,1.9
199,0.041793093,1878.814262945788,3501.6305348604133,0.21427384,C#,-268.9629,C#,minor,Minor Pentatonic,C# Minor Pentatonic,2.004296064376831,0.1093748554587364,"C#4, E4, F#4, G#4, B4, C#5",5.7,5.3
201,0.059736524,982.1528475025888,1871.3185984817976,0.19710371,A#,-329.68335,A#,major,Major Pentatonic,A# Major Pentatonic,2.344081401824951,0.1097325108945369,"A#4, C5, D5, F5, G5, A#5",4.8,3.7
202,0.05879611,1685.0443890507183,2981.704856636598,0.21369554,A,-248.77155,A,minor,Minor Pentatonic,A Minor Pentatonic,2.2494001388549805,0.1136768758296966,"A4, C5, D5, E5, G5, A5",5.2,4.6
203,0.089158356,824.4055007430597,1292.3362747664305,0.16043872,E,-323.64273,E,phrygian,Phrygian,E Phrygian,2.226557731628418,0.1122317356722695,"E4, F4, G4, A4, B4, C5, D5, E5",4.8,3.5
204,0.083937734,1012.014832271146,2087.111262685245,0.36037305,B,-253.63402,B,enigmatic,Enigmatic,B Enigmatic,1.639218807220459,0.0927581510373524,"B4, C5, D#5, F5, G5, A5, A#5, B5",2.2,3.6
205,0.068070605,753.4851777965865,1286.278844063949,0.2544369,D,-329.34372,D,minor,Minor Pentatonic,D Minor Pentatonic,2.455408096313477,0.0998968087136745,"D4, F4, G4, A4, C5, D5",4.5,3.0
206,0.018474797,946.972429659288,1485.7743748188757,0.18999712,C#,-484.7793,C#,enigmatic,Enigmatic,C# Enigmatic,1.2130221128463743,0.0874045193195343,"C#4, D4, F4, G4, A4, B4, C5, C#5",2.6,2.3
207,0.076913826,1349.2354395212408,2778.5708679482227,0.3016127,D#,-221.80968,D#,minor,Minor Pentatonic,D# Minor Pentatonic,2.583421468734741,0.1105437397956848,"D#4, F#4, G#4, A#4, C#5, D#5",4.8,4.8
208,0.19204369,2020.125493211184,4217.556842880603,0.4219824,C,-137.37256,C,major,Major Pentatonic,C Major Pentatonic,1.5488814115524292,0.0960091382265091,"C4, D4, E4, G4, A4, C5",6.5,4.8
209,0.14457518,580.4748726501225,975.1900674386592,0.27274674,G,-252.8451,G,minor,Minor Pentatonic,G Minor Pentatonic,2.4237303733825684,0.1015404000878334,"G4, A#4, C5, D5, F5, G5",4.6,3.1
210,0.05164842,1356.9222132255695,2689.313927090045,0.28663728,C,-234.94487,C,major,Major Pentatonic,C Major Pentatonic,1.6770391464233398,0.0949657410383224,"C4, D4, E4, G4, A4, C5",5.5,4.2
211,0.10504423,922.454211977059,1689.5461752980025,0.27741212,G#,-232.37169,G#,minor,Minor Pentatonic,G# Minor Pentatonic,1.9775395393371584,0.1027575954794883,"G#4, B4, C#5, D#5, F#5, G#5",4.9,3.1
212,0.07364782,1668.182355488386,3292.632100213434,0.2979449,G#,-182.39705,G#,minor,Minor Pentatonic,G# Minor Pentatonic,2.5940656661987305,0.1177784442901611,"G#4, B4, C#5, D#5, F#5, G#5",5.4,4.6
213,0.031322517,838.2591419966989,1329.8972847535438,0.2524777,C,-375.3277,C,arabic,Arabic,C Arabic,1.9072905778884888,0.0973093067961079,"C4, C#4, E4, F4, G4, G#4, B4, C5",2.5,2.6
214,0.05391563,972.1994530451252,1557.27991873551,0.22631805,E,-331.37546,E,minor,Minor Pentatonic,E Minor Pentatonic,1.8354071378707888,0.1033299952745437,"E4, G4, A4, B4, D5, E5",4.1,3.6
215,0.03847496,1027.1943928911878,1949.259914122906,0.30006996,B,-373.62906,B,minor,Hungarian Minor,B Hungarian Minor,1.4246177673339844,0.0882874418582235,"B4, C#5, D5, F5, F#5, G5, A#5, B5",2.6,3.2
216,0.051134277,1378.3705388189685,2536.297371582786,0.20602408,C,-285.0886,C,minor,Minor Pentatonic,C Minor Pentatonic,2.776529550552368,0.1075249567627906,"C4, D#4, F4, G4, A#4, C5",5.3,4.5
217,0.077447884,2321.7914764816733,4199.973057742465,0.24320503,A,-318.13562,A,minor,Minor Pentatonic,A Minor Pentatonic,1.739065170288086,0.1068242564797401,"A4, C5, D5, E5, G5, A5",4.8,3.5
218,0.12133534,713.2062303880489,1086.738937826024,0.20901415,F#,-281.08246,F#,locrian,Locrian,F# Locrian,2.196934461593628,0.1065893561712333,"F#4, G4, A4, B4, C5, D5, E5, F#5",4.0,2.9
219,0.16169916,1059.3485664968966,1736.8193258698454,0.2443372,D,-182.86859,D,major,Harmonic Major,D Harmonic Major,1.5567198991775513,0.0981144511273929,"D4, E4, F#4, G4, A4, A#4, C#5, D5",3.8,2.4
220,0.08913747,772.1020129329954,1356.647266228748,0.3589009,D,-289.23203,D,enigmatic,Enigmatic,D Enigmatic,1.713101506233215,0.0978739123259272,"D4, D#4, F#4, G#4, A#4, C5, C#5, D5",3.4,4.1
221,0.069988675,1523.363605458837,2935.5416649887243,0.2551642,G#,-229.95464,G#,major,Major Pentatonic,G# Major Pentatonic,1.739298939704895,0.0947421684861183,"G#4, A#4, C5, D#5, F5, G#5",3.4,4.3
222,0.08143576,1425.4025738417097,2894.6460376014297,0.2969899,B,-237.63528,B,enigmatic,Enigmatic,B Enigmatic,1.9792709350585935,0.0965001625674111,"B4, C5, D#5, F5, G5, A5, A#5, B5",4.3,3.8
223,0.08784981,442.3577392725648,644.847878127415,0.24619156,B,-342.3425,B,minor,Minor Pentatonic,B Minor Pentatonic,2.161584854125977,0.1173879027366638,"B4, D5, E5, F#5, A5, B5",3.5,2.2
224,0.14661808,2212.1741163532647,4317.817699780236,0.32965428,G#,-76.29089,G#,mixolydian,Mixolydian,G# Mixolydian,1.5629615783691406,0.0990311556628772,"G#4, A#4, B#4, C#5, D#5, E#5, F#5, G#5",5.7,5.5
225,0.09138803,733.5806073243251,1211.7779550449188,0.3069282,G,-297.40176,G,major,Major Pentatonic,G Major Pentatonic,1.5977888107299805,0.1025800839066505,"G4, A4, B4, D5, E5, G5",4.2,3.7
226,0.11642229,1440.6762987496363,3052.33709276337,0.32379004,A,-249.53911,A,minor,Minor Pentatonic,A Minor Pentatonic,1.691511154174805,0.0956946387887001,"A4, C5, D5, E5, G5, A5",5.0,4.9
227,0.064041756,1551.0100105300294,2975.659028750483,0.26844424,C#,-250.18217,C#,minor,Minor Pentatonic,C# Minor Pentatonic,1.7908918857574463,0.1120630040764808,"C#4, E4, F#4, G#4, B4, C#5",3.5,3.1
228,0.13465796,1705.9302364068517,3709.860109938789,0.2670584,D#,-180.29659,D#,major,Major Pentatonic,D# Major Pentatonic,1.4780786037445068,0.0934471815824508,"D#4, F4, G4, A#4, C5, D#5",4.0,3.5
229,0.17777617,1787.523037173046,3819.453291030719,0.3589208,A,-105.44035,A,minor,Minor Pentatonic,A Minor Pentatonic,1.7738444805145264,0.1012602865695953,"A4, C5, D5, E5, G5, A5",4.8,4.8
231,0.07512057,1677.93863438559,3593.3990337012174,0.336955,A,-196.38086,A,minor,Minor Pentatonic,A Minor Pentatonic,1.8184731006622317,0.1103576377034187,"A4, C5, D5, E5, G5, A5",5.6,4.1
232,0.029555,1675.2114033578348,3175.908942716383,0.27131265,E,-315.48288,E,major,Major,E Major,2.0240039825439453,0.1004946865141391,"E4, F#4, G#4, A4, B4, C#5, D#5, E5",2.7,2.5
233,0.12033439,1567.4484137709994,3560.905086275599,0.43983856,G,-145.91966,G,minor,Neapolitan Minor,G Neapolitan Minor,1.4707539081573486,0.0934801447604383,"G4, G#4, A#4, C5, D5, D#5, F#5, G5",4.5,4.7
234,0.064186886,1313.6215950214,2212.941756100998,0.2340834,G,-300.165,G,major,Major Pentatonic,G Major Pentatonic,2.139698266983032,0.1039952702820301,"G4, A4, B4, D5, E5, G5",3.9,3.5
235,0.09417113,2013.7825177794437,3293.4984257269125,0.20746373,C#,-241.10933,C#,minor,Minor Pentatonic,C# Minor Pentatonic,1.8058363199234009,0.117461547255516,"C#4, E4, F#4, G#4, B4, C#5",3.7,3.0
236,0.027908785,933.3152945535778,1618.6087004671392,0.28956488,D,-397.59708,D,major,Major Pentatonic,D Major Pentatonic,1.491011142730713,0.0901821225881576,"D4, E4, F#4, A4, B4, D5",2.4,2.5
237,0.11865629,2013.4746063630405,3729.115901516615,0.27721462,D,-153.58452,D,minor,Minor Pentatonic,D Minor Pentatonic,1.8262062072753904,0.0983996152877807,"D4, F4, G4, A4, C5, D5",3.9,4.2
238,0.08963623,500.30151361046416,830.1709889997102,0.2580544,C,-322.89786,C,major,Harmonic Major,C Harmonic Major,2.31130051612854,0.1018718241580895,"C4, D4, E4, F4, G4, G#4, B4, C5",4.6,3.0
239,0.086696066,469.7826521445222,662.8532303540379,0.15566112,A#,-373.96548,A#,minor,Hungarian Minor,A# Hungarian Minor,2.1897706985473637,0.1111745823706899,"A#4, C5, C#5, E5, F5, F#5, A5, A#5",3.3,2.3
240,0.18913068,2362.1450995689383,4854.100958751932,0.31484354,D#,-94.07968,D#,minor,Neapolitan Minor,D# Neapolitan Minor,1.7088558673858645,0.1013933606445789,"D#4, E4, F#4, G#4, A#4, B4, D5, D#5",6.6,6.4
241,0.12728055,1135.971372122791,2229.0859027844863,0.2796842,D,-170.42674,D,minor,Minor Pentatonic,D Minor Pentatonic,1.9481360912323,0.1064863353967666,"D4, F4, G4, A4, C5, D5",4.6,4.1
242,0.091422305,1663.5434750863594,3744.6240234375,0.3284135,G,-205.99658,G,arabic,Arabic,G Arabic,1.7551897764205933,0.0978719150381428,"G4, G#4, B4, C5, D5, D#5, F#5, G5",4.7,3.5
243,0.115512386,1048.8589137262943,1934.6306555049932,0.4137113,A,-171.60239,A,arabic,Arabic,A Arabic,1.7028791904449463,0.0981325869049344,"A4, A#4, C#5, D5, E5, F5, G#5, A5",4.1,7.2
244,0.101925835,2082.72195226626,3523.5590543452,0.26629543,G,-179.68364,G,minor,Minor Pentatonic,G Minor Pentatonic,2.5495073795318604,0.1103736497461795,"G4, A#4, C5, D5, F5, G5",4.2,4.3
245,0.04784291,1533.0982087747218,2917.4383950565107,0.25175494,F,-261.64597,F,major,Major Pentatonic,F Major Pentatonic,2.012781381607056,0.1031801111996173,"F4, G4, A4, C5, D5, F5",6.1,4.2
246,0.11283267,1129.8416541182637,2318.343455521102,0.38333195,A#,-207.44226,A#,arabic,Arabic,A# Arabic,2.220997095108032,0.0985869296959468,"A#4, B4, D5, D#5, F5, F#5, A5, A#5",3.2,4.9
247,0.06341638,1711.8950609241797,3838.135369373068,0.27776352,A,-213.31888,A,minor,Hungarian Minor,A Hungarian Minor,2.105482816696167,0.1054471363978726,"A4, B4, C5, D#5, E5, F5, G#5, A5",4.5,3.9
248,0.14897266,1080.5722591390052,1977.4214448295013,0.22268109,G,-200.53937,G,major,Major,G Major,2.614236831665039,0.1089557276240417,"G4, A4, B4, C5, D5, E5, F#5, G5",3.7,3.4
250,0.022790542,1617.5571275590044,3028.931796090128,0.260086,C,-341.03897,C,arabic,Arabic,C Arabic,1.9408912658691408,0.1043864467314311,"C4, C#4, E4, F4, G4, G#4, B4, C5",3.6,3.4
253,0.41891134,2015.266820220028,4098.314373128381,0.28322473,A,12.445378,A,enigmatic,Enigmatic,A Enigmatic,2.002746105194092,0.0981643056230885,"A4, A#4, C#5, D#5, F5, G5, G#5, A5",2.5,6.6
254,0.14985421,1047.0996769319368,1752.8693319104382,0.21739458,G,-219.50458,G,major,Major Pentatonic,G Major Pentatonic,2.715496063232422,0.1121079191565513,"G4, A4, B4, D5, E5, G5",7.4,5.3
257,0.32511646,2227.194745118399,4463.629989977782,0.42646658,B,34.871902,B,minor,Minor Pentatonic,B Minor Pentatonic,1.3139171600341797,0.0920262232422828,"B4, D5, E5, F#5, A5, B5",6.9,7.6
258,0.118330866,1920.6755561976904,4124.945209862828,0.24547042,C,-207.88382,C,minor,Neapolitan Minor,C Neapolitan Minor,1.820204496383667,0.0936383599681513,"C4, C#4, D#4, F4, G4, G#4, B4, C5",4.3,4.3
260,0.072294235,2064.660548888108,4283.853814480293,0.34329912,A,-137.4271,A,minor,Minor Pentatonic,A Minor Pentatonic,1.4586321115493774,0.0914292350411415,"A4, C5, D5, E5, G5, A5",3.6,5.3
262,0.07180619,1020.6275804093956,1714.729679349401,0.23588622,C,-294.43265,C,major,Major Pentatonic,C Major Pentatonic,2.4820897579193115,0.1105106972157955,"C4, D4, E4, G4, A4, C5",6.9,5.6
264,0.04265769,1628.7185715251371,3185.127949309312,0.32391432,G,-254.16483,G,minor,Minor Pentatonic,G Minor Pentatonic,1.55725359916687,0.0916803568601608,"G4, A#4, C5, D5, F5, G5",5.5,5.3
265,0.04070397,2410.1717685108856,4689.062990545305,0.29598522,A,-217.27573,A,phrygian,Phrygian,A Phrygian,1.4447693824768066,0.0932872806276593,"A4, B-4, C5, D5, E5, F5, G5, A5",6.4,4.5
266,0.22450387,884.3914502793752,1668.651287190881,0.27590108,C,-194.82394,C,major,Major Pentatonic,C Major Pentatonic,1.9772379398345947,0.1013954415917396,"C4, D4, E4, G4, A4, C5",4.8,3.6
269,0.17949924,1793.0176451976452,4146.711384273571,0.35665557,A,-120.5898,A,locrian,Locrian,A Locrian,1.5363517999649048,0.0945093833974429,"A4, B-4, C5, D5, E-5, F5, G5, A5",4.8,4.3
270,0.18409647,885.5288006211389,1547.6559858602202,0.2390203,A,-195.83447,A,phrygian,Phrygian,A Phrygian,1.923266053199768,0.1048623083957604,"A4, B-4, C5, D5, E5, F5, G5, A5",7.1,6.1
272,0.21313654,1708.607391815346,3542.374280908736,0.3338058,D,-104.27226,D,major,Major Pentatonic,D Major Pentatonic,1.5315961837768557,0.1001974686980247,"D4, E4, F#4, A4, B4, D5",6.4,5.9
273,0.09275215,1721.205031414553,3503.1503951531104,0.25199836,A,-146.93724,A,major,Major Pentatonic,A Major Pentatonic,3.0781397819519043,0.1107012391090393,"A4, B4, C#5, E5, F#5, A5",7.2,5.4
274,0.17273353,2767.6203474852705,5553.109113878961,0.3774311,F#,-69.20226,F#,arabic,Arabic,F# Arabic,1.6185221672058103,0.0928502721445901,"F#4, G4, A#4, B4, C#5, D5, F5, F#5",6.0,7.7
275,0.17669408,1647.9698847242717,3551.5189196399806,0.40872946,E,-107.11134,E,arabic,Arabic,E Arabic,1.625774621963501,0.0934678326760019,"E4, F4, G#4, A4, B4, C5, D#5, E5",5.5,5.3
276,0.109706216,2217.5723189715213,4538.591274632921,0.3472364,A,-111.97923,A,minor,Minor Pentatonic,A Minor Pentatonic,1.591909408569336,0.0925632171332836,"A4, C5, D5, E5, G5, A5",5.3,6.1
278,0.1594359,1544.3843128656406,3301.75596256846,0.33153805,E,-124.654205,E,minor,Minor Pentatonic,E Minor Pentatonic,1.4414997100830078,0.0955715849995613,"E4, G4, A4, B4, D5, E5",5.1,5.5
279,0.08994475,1940.4769694140875,3298.9621570710974,0.35870102,C,-142.5596,C,major,Major Pentatonic,C Major Pentatonic,1.4082621335983276,0.0968336656689643,"C4, D4, E4, G4, A4, C5",4.7,3.6
280,0.127924,904.2133886513278,1570.7583712548326,0.2540602,C,-237.79372,C,arabic,Arabic,C Arabic,2.051013469696045,0.0999928452074527,"C4, C#4, E4, F4, G4, G#4, B4, C5",3.3,4.2
281,0.107657745,1077.3902250990686,1859.8138742348583,0.3090383,C,-230.66832,C,minor,Minor Pentatonic,C Minor Pentatonic,1.4312195777893066,0.0976878017187118,"C4, D#4, F4, G4, A#4, C5",7.0,5.4
